web-scraper-order,web-scraper-start-url,containers,containers-href,type chaussures,prix,adresse,image -src
"1739300598-397","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3247099","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739300600-398","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3252340","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300603-399","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3267690","Chaussures enfants","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1739300605-400","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3288165","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300607-401","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288168","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300610-402","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288174","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300612-403","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3305453","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300614-404","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3312395","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300617-405","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3316031","Baskets enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1739300619-406","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-3319920","Mocassins enfant","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg"
"1739300622-407","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3327812","Baskets enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1739300624-408","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3331774","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300626-409","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3336753","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739300629-410","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3349497","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300631-411","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-en-daim-3354895","Mocassins enfant en daim","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg"
"1739300633-412","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3365662","Chaussures enfant","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1739300636-413","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370124","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300638-414","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370357","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300641-415","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3372289","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300643-416","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3372302","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300645-417","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfants-3378261","Chaussures orthopédiques enfant","4 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg"
"1739300648-418","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-3391943","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300650-419","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3398164","Baskets enfant","14 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3398164_uploaded_image1_1634895995.jpg"
"1739300652-420","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400230","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300655-421","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400235","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300657-422","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401225","Sandales fillettes","1 500 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3401227_uploaded_image1_1635079924.jpg"
"1739300659-423","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401227","Sandales fillettes","1 500 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3401227_uploaded_image1_1635079924.jpg"
"1739300662-424","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3415124","Chaussures enfants","2 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415124_uploaded_image1_1635810270.jpg"
"1739300664-425","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-petites-filles-3415129","Sandales petites filles","2 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415129_uploaded_image1_1635810651.jpg"
"1739300667-426","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-enfants-3429274","Baskets Nike Jordan enfants","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739300670-427","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfant-3429468","Chaussures orthopédiques enfant","4 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg"
"1739300672-428","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3432590","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300675-429","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussettes-bebe-3451771","Ensemble chaussures et chaussettes pour bebe","1 800 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1739300677-430","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462497","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300680-431","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462499","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300682-432","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3462501","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300685-433","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3468451","Ballerines enfant","10 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468451_uploaded_image1_1638628031.jpg"
"1739300687-434","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3475296","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300689-435","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-3481315","Sandales pour enfants","1 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3481315_uploaded_image1_1639352929.jpg"
"1739300694-436","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3513868","Chaussures enfant","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1739300697-437","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-friperie-nike-enfants-3526935","Baskets friperie Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg"
"1739300699-438","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3526938","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300701-439","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-friperie-enfants-3526941","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300704-440","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528219","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300706-441","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528221","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300709-442","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-3529128","Pantoufles enfant","4 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3533457_uploaded_image1_1642754956.jpg"
